Organisation Code,Legal Name,Business name(s),training_code,National Title,Specialisations,NRT Type,Usage Recommendation,Usage Recommendation Start Date,NRT Status,Currency Period Start Date,Currency Period End Date,Scope Extent,Scope Start Date,Scope End Date,Scope,NSW delivery approved,VIC delivery approved,QLD delivery approved,SA delivery approved,WA delivery approved,TAS delivery approved,NT delivery approved,ACT delivery approved,International delivery approved,Superseded by,Is Equivalent,Supersedes,Is Equivalent,Latest Release Number,Latest Release Date,Parent Training Package Code,Parent Training Package Title,Is Confidential,Training Package Developer,Copyright Holder,Copyright Holder Job Title,Copyright Holder Group Name,Copyright Holder Organisation,Copyright Holder Email,Recognition Manager,ANZSCO Code,ANZSCO Name,ASCO Code,ASCO Name,ASCED6 Code,ASCED6 Name,ASCED4 Code,ASCED4 Name,Taxonomy (Industry),Taxonomy (Occupation),Qualification Level Code,Qualification Level Name,Licencing,Has Work Placement Hours,Work Placement Hours,Pre-requisite
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PMBWELD301E,Join polyethylene plastic pipelines using butt welding,N,Unit of competency,Current,18/02/2021,Current,18/02/2021,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PMBWELD301,TRUE,1,18/02/2021,PMB,"Plastics, Rubber and Cablemaking",FALSE,Manufacturing Industry Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30305,Materials Engineering,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PMBWELD302,Electrofusion weld polyethylene pipelines,N,Unit of competency,Superseded,17/02/2021,Superseded,22/06/2016,16/02/2021,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMBWELD302E,TRUE,PMBWELD302B,TRUE,1,22/06/2016,PMB,"Plastics, Rubber and Cablemaking",FALSE,Manufacturing Industry Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30305,Materials Engineering,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PMBWELD302E,Join polyethylene plastic pipelines using electrofusion welding,N,Unit of competency,Current,18/02/2021,Current,18/02/2021,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PMBWELD302,TRUE,1,18/02/2021,PMB,"Plastics, Rubber and Cablemaking",FALSE,Manufacturing Industry Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30305,Materials Engineering,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PPMSTM320,Manage steam boiler start up,N,Unit of competency,Superseded,09/02/2022,Superseded,06/05/2016,08/02/2022,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PPMSTM301,FALSE,FPPSTM320A,TRUE,2,24/10/2018,PPM,Pulp & Paper Manufacturing Industry Training Package,FALSE,Skills Insight,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PPMSTM330,Shut down and bank steam boiler,N,Unit of competency,Superseded,09/02/2022,Superseded,06/05/2016,08/02/2022,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PPMSTM301,FALSE,FPPSTM330A,TRUE,2,24/10/2018,PPM,Pulp & Paper Manufacturing Industry Training Package,FALSE,Skills Insight,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAAMS007,Coordinate search and rescue operations,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAAMS007B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUACOM008,Develop and organise public safety awareness programs,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUACOM008B,TRUE,2,08/02/2021,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80509,Public Relations,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAEME001,Provide emergency care,N,Unit of competency,Deleted,15/12/2022,Deleted,16/07/2019,14/12/2022,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAEME001B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAEME002,Manage injuries at emergency incident,N,Unit of competency,Deleted,15/12/2022,Deleted,16/07/2019,14/12/2022,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAEME002C,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,69905,Paramedical Studies,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAEQU001,"Prepare, maintain and test response equipment",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAEQU001B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER001,"Identify, prevent and report potential facility emergency situations",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER001B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER002,"Ensure facility emergency prevention procedures, systems and processes are implemented",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER002B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER003,"Manage and monitor facility emergency procedures, equipment and other resources",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER003B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER004,Respond to facility emergencies,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER004B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER005,Operate as part of an emergency control organisation,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER005B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER006,Lead an emergency control organisation,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER006B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER007,Manage an emergency control organisation,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER007B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFER008,Confine small emergencies in a facility,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,PUAWER008B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFIR207,Operate breathing apparatus open circuit,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAFIR207B,TRUE,2,08/02/2021,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFIR210,Prevent injury,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAFIR215,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFIR306,"Identify, detect and monitor hazardous materials at an incident",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAFIR316,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAFIR324,Render hazardous materials incidents safe,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAFIR320,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUARCV001,Provide psychological first aid,N,Unit of competency,Current,16/06/2022,Current,16/06/2022,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Explicit,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,1,16/06/2022,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,90599,"Human Welfare Studies And Services, N.e.c.",,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUASAR022,Participate in a rescue operation,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUASAR022A,TRUE,2,23/03/2022,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,91105,Police Studies,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUASAR024,Undertake road crash rescue,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUASAR024A,TRUE,2,23/03/2022,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUASAR025,Undertake confined space rescue,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUASAR025A,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUASAR027,Undertake land search rescue,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUASAR027A,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUASAR032,Undertake vertical rescue,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUASAR032A,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAWHS002,Maintain safety at an incident scene,N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAOHS002B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,PUAWHS003,"Implement and monitor organisational work, health and safety policies, procedures and programs",N,Unit of competency,Current,16/07/2019,Current,16/07/2019,,"Deliver and assess , Granted",21/10/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PUAOHS003B,TRUE,1,16/07/2019,PUA,Public Safety,FALSE,Public Skills Australia,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO301,Work safely in autonomous environments,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO302,Work safely with remotely piloted aircraft systems,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,12/03/2021,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO303,Operate equipment in autonomous environments,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO304,Coordinate and interact with autonomous systems,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO305,Build and maintain routes for autonomous operations,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,12/03/2021,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30799,"Mechanical And Industrial Engineering And Technology, N.e.c.",,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO306,Respond to obstructions to autonomous operations,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO307,Activate and deactivate autonomous systems,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIARO401,Supervise autonomous operations,N,Unit of competency,Current,12/03/2021,Current,12/03/2021,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,19/10/2022,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,80315,Project Management,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBEF201E,Plan and organise work,N,Unit of competency,Current,23/09/2020,Current,23/09/2020,,"Deliver and assess , Granted",14/06/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBEF201D,TRUE,1,23/09/2020,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,120505,Work Practices Programmes,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBEF202E,Identify and rectify site operating problems,N,Unit of competency,Current,23/09/2020,Current,23/09/2020,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBEF202D,TRUE,1,23/09/2020,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,40303,Building Construction Management,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBEF301D,Run on-site operations,N,Unit of competency,Current,14/11/2013,Current,14/11/2013,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBEF301A,TRUE,3,07/12/2014,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBEF302E,Monitor site production activities,N,Unit of competency,Current,23/09/2020,Current,23/09/2020,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBEF302D,TRUE,1,23/09/2020,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBEF402D,Supervise on-site operations,N,Unit of competency,Current,14/11/2013,Current,14/11/2013,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBEF402A,TRUE,3,07/12/2014,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,80399,"Business And Management, N.e.c.",,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBHD301E,Conduct surface blast hole drilling operations,N,Unit of competency,Current,23/09/2020,Current,23/09/2020,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBHD301D,TRUE,1,23/09/2020,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30303,Mining Engineering,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBLA201E,Support shotfiring operations,N,Unit of competency,Current,23/09/2020,Current,23/09/2020,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBLA201D,TRUE,1,23/09/2020,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30303,Mining Engineering,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBLA202F,Support underground shotfiring operations,N,Unit of competency,Current,11/12/2018,Current,11/12/2018,,"Deliver and assess , Granted",18/08/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBLA202E,TRUE,1,11/12/2018,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30303,Mining Engineering,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,RIIBLA203E,Conduct mobile mixing of explosives,N,Unit of competency,Current,11/12/2018,Current,11/12/2018,,"Deliver and assess , Granted",13/10/2023,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,RIIBLA203D,TRUE,1,11/12/2018,RII,Resources and Infrastructure Industry Training Package,FALSE,Mining and Automotive Skills Alliance,,,,,,Skills and Workforce Ministerial Council,,,,,30303,Mining Engineering,,,,,,,FALSE,FALSE,,FALSE
